epoch;acc_x;acc_y
1766.5384;-0.13252;0.04901
1766.7551;-0.08569;0.02001
1766.9718;-0.03889;-0.00191
1767.1885;0.01102;-0.01587
1767.4052;0.05678;-0.01674
1767.6219;0.1038;-0.01794
1767.8386;0.13243;-0.0356
1768.0553;0.15294;-0.08308
1768.272;0.16867;-0.11793
1768.4887;0.1869;-0.15102
1768.7054;0.19841;-0.18033
1768.9221;0.18597;-0.17304
1769.1388;0.15783;-0.14632
1769.3555;0.11773;-0.12437
1769.5722;0.08817;-0.09991
1769.7889;0.06217;-0.07083
1770.0056;0.03513;-0.06156
1770.2223;-0.01298;-0.06188
1770.439;-0.06927;-0.04171
1770.6557;-0.11416;-0.00923
1770.8724;-0.14206;0.02501
1771.0891;-0.15742;0.07534
1771.3058;-0.17225;0.13167
1771.5225;-0.18629;0.17023
1771.7392;-0.19825;0.17276
1771.9559;-0.18732;0.15723
1772.1726;-0.14708;0.13691
1772.3893;-0.09653;0.10761
1772.606;-0.04446;0.10929
1772.8227;-0.01143;0.13616
1773.0394;0.01612;0.14324
1773.2561;0.05679;0.13113
1773.4728;0.10478;0.10059
1773.6895;0.13653;0.05392
1773.9062;0.1484;-0.00852
1774.1229;0.15335;-0.05659
1774.3396;0.15464;-0.06754
1774.5563;0.15973;-0.08342
1774.773;0.15191;-0.08236
1774.9897;0.12129;-0.05278
1775.2064;0.07321;-0.05568
1775.4231;0.02618;-0.08578
1775.6398;-0.00889;-0.1091
1775.8565;-0.0377;-0.12665
1776.0732;-0.06785;-0.14489
1776.2899;-0.10161;-0.13753
1776.5066;-0.11801;-0.08417
1776.7233;-0.10384;-0.05099
1776.94;-0.07026;-0.024
1777.1567;-0.05444;0.01823
1777.3734;-0.05638;0.02467
1777.5901;-0.0517;0.0008716
1777.8068;-0.04154;0.01316
1778.0235;-0.03271;0.03607
1778.2402;-0.03345;0.04829
1778.4569;-0.05509;0.10012
1778.6736;-0.07194;0.16068
1778.8903;-0.06271;0.16151
1779.107;-0.03065;0.13198
1779.3237;-0.01795;0.1233
1779.5404;0.00124;0.07948
1779.7571;0.02669;0.05285
1779.9738;0.06438;0.0674
1780.1905;0.0973;0.04006
1780.4072;0.10851;0.01138
1780.6239;0.10614;0.00701
1780.8406;0.10047;-0.00104
1781.0573;0.0959;-0.00964
1781.274;0.09073;-0.03781
1781.4907;0.08573;-0.06625
1781.7074;0.0643;-0.08806
1781.9241;0.03943;-0.1204
1782.1408;0.02093;-0.10119
1782.3575;0.00145;-0.0616
1782.5742;-0.02378;-0.05757
1782.7909;-0.04708;-0.0499
1783.0076;-0.07889;-0.05004
1783.2243;-0.10647;-0.09962
1783.441;-0.13219;-0.12973
1783.6577;-0.13726;-0.10838
1783.8744;-0.13557;-0.10687
1784.0911;-0.13192;-0.08726
1784.3078;-0.11866;-0.04836
1784.5245;-0.09983;-0.03428
1784.7412;-0.06364;-0.03746
1784.9579;-0.02268;-0.04573
1785.1746;0.0259;-0.04348
1785.3913;0.06725;-0.03304
1785.608;0.09252;0.0068
1785.8247;0.12473;0.04908
1786.0414;0.14529;0.07869
1786.2581;0.14892;0.10109
1786.4748;0.13469;0.11334
1786.6915;0.13067;0.1117
1786.9082;0.12411;0.12104
1787.1249;0.10121;0.12495
1787.3416;0.075;0.12705
1787.5583;0.04452;0.14041
1787.775;0.01938;0.1463
1787.9917;-0.00714;0.12826
1788.2084;-0.03599;0.12804
1788.4251;-0.07018;0.11218
1788.6418;-0.10922;0.06774
1788.8585;-0.13726;0.03601
1789.0752;-0.1612;0.00803
1789.2919;-0.16617;-0.0387
1789.5086;-0.15594;-0.06272
1789.7253;-0.14156;-0.06438
1789.942;-0.12806;-0.08561
1790.1587;-0.11689;-0.09986
1790.3754;-0.07648;-0.13211
1790.5921;-0.02916;-0.16972
1790.8088;0.01829;-0.19123
1791.0255;0.04145;-0.21556
1791.2422;0.05973;-0.20618
1791.4589;0.09353;-0.1769
1791.6756;0.14062;-0.15658
1791.8923;0.18401;-0.13376
1792.109;0.20483;-0.1047
1792.3257;0.22819;-0.09526
1792.5424;0.23439;-0.07669
1792.7591;0.23189;-0.02978
1792.9758;0.20135;-0.00673
1793.1925;0.16278;0.03073
1793.4092;0.10308;0.0864
1793.6259;0.01561;0.12366
1793.8426;-0.0766;0.1508
1794.0593;-0.14542;0.18664
1794.276;-0.19127;0.20397
1794.4927;-0.25261;0.20106
1794.7094;-0.29963;0.19719
1794.9261;-0.32634;0.18717
1795.1428;-0.31863;0.17632
1795.3595;-0.29051;0.17807
1795.5762;-0.24741;0.15832
1795.7929;-0.19679;0.14388
1796.0096;-0.13763;0.12752
1796.2263;-0.06813;0.09582
1796.443;0.01776;0.05376
1796.6597;0.11631;-0.00592
1796.8764;0.18937;-0.06331
1797.0931;0.24608;-0.09825
1797.3098;0.29245;-0.1199
1797.5265;0.32443;-0.12044
1797.7432;0.33781;-0.13074
1797.9599;0.32966;-0.13672
1798.1766;0.2918;-0.14548
1798.3933;0.23036;-0.1662
1798.61;0.16732;-0.17995
1798.8267;0.10888;-0.19002
1799.0434;0.05662;-0.17762
1799.2601;-0.00928;-0.15075
1799.4768;-0.08479;-0.12158
1799.6935;-0.15866;-0.07862
1799.9102;-0.20329;-0.05284
1800.1269;-0.23184;-0.03955
1800.3436;-0.27246;-0.02123
1800.5603;-0.31002;-0.01409
1800.777;-0.33337;-0.01232
1800.9937;-0.32587;0.0179
1801.2104;-0.29912;0.04053
1801.4271;-0.25537;0.062
1801.6438;-0.21106;0.08559
1801.8605;-0.14475;0.09866
1802.0772;-0.0636;0.09601
1802.2939;0.03374;0.08811
1802.5106;0.13483;0.1056
1802.7273;0.22252;0.1162
1802.944;0.30038;0.13571
1803.1607;0.37075;0.1738
1803.3774;0.43389;0.18746
1803.5941;0.45359;0.19478
1803.8108;0.42133;0.1973
1804.0275;0.35785;0.19318
1804.2442;0.30353;0.15206
1804.4609;0.21504;0.1437
1804.6776;0.09316;0.14276
1804.8943;-0.0565;0.10396
1805.111;-0.17131;0.08368
1805.3277;-0.25043;0.04586
1805.5444;-0.31173;-0.03686
1805.7611;-0.36253;-0.0974
1805.9778;-0.41277;-0.12925
1806.1945;-0.43452;-0.15696
1806.4112;-0.4172;-0.17183
1806.6279;-0.34388;-0.17278
1806.8446;-0.26458;-0.2009
1807.0613;-0.19472;-0.23692
1807.278;-0.13472;-0.25064
1807.4947;-0.06244;-0.25833
1807.7114;0.04268;-0.25401
1807.9281;0.14814;-0.23308
1808.1448;0.2408;-0.1972
1808.3615;0.2803;-0.18571
1808.5782;0.29825;-0.16568
1808.7949;0.31759;-0.14246
1809.0116;0.34944;-0.11626
1809.2283;0.37155;-0.08345
1809.445;0.35847;-0.04694
1809.6617;0.29957;0.00169
1809.8784;0.21676;0.04543
1810.0951;0.14463;0.09014
1810.3118;0.08132;0.12835
1810.5285;0.00353;0.15241
1810.7452;-0.09335;0.17492
1810.9619;-0.1921;0.18698
1811.1786;-0.26926;0.2149
1811.3953;-0.32484;0.2372
1811.612;-0.35036;0.24225
1811.8287;-0.35556;0.2646
1812.0454;-0.35261;0.25271
1812.2621;-0.34384;0.22462
1812.4788;-0.29827;0.20305
1812.6955;-0.23384;0.16521
1812.9122;-0.15448;0.13787
1813.1289;-0.06606;0.1229
1813.3456;0.01699;0.10797
1813.5623;0.09047;0.07265
1813.779;0.1716;0.03189
1813.9957;0.24122;-0.0059
1814.2124;0.30654;-0.05777
1814.4291;0.34796;-0.09675
1814.6458;0.35715;-0.12183
1814.8625;0.33791;-0.14429
1815.0792;0.30477;-0.16038
1815.2959;0.26975;-0.16438
1815.5126;0.23626;-0.17889
1815.7293;0.17404;-0.18995
1815.946;0.07759;-0.18858
1816.1627;-0.02842;-0.22827
1816.3794;-0.10569;-0.23812
1816.5961;-0.15409;-0.22523
1816.8128;-0.19947;-0.21495
1817.0295;-0.26296;-0.18993
1817.2462;-0.32368;-0.15874
1817.4629;-0.35075;-0.1466
1817.6796;-0.32697;-0.13893
1817.8963;-0.27393;-0.11746
1818.113;-0.23131;-0.10187
1818.3297;-0.18785;-0.09331
1818.5464;-0.14612;-0.03135
1818.7631;-0.08919;0.04326
1818.9798;0.00993;0.07948
1819.1965;0.09972;0.13119
1819.4132;0.15944;0.16817
1819.6299;0.18219;0.16033
1819.8466;0.21491;0.16486
1820.0633;0.23463;0.19594
1820.28;0.27861;0.21678
1820.4967;0.29418;0.23538
1820.7134;0.27555;0.27445
1820.9301;0.22792;0.28608
1821.1468;0.17738;0.23821
1821.3635;0.14433;0.20607
1821.5802;0.09834;0.16687
1821.7969;0.05226;0.11048
1822.0136;-0.02129;0.09381
1822.2303;-0.0812;0.10466
1822.447;-0.14902;0.0863
1822.6637;-0.18977;0.05004
1822.8804;-0.2216;0.01833
1823.0971;-0.24486;-0.05059
1823.3138;-0.25735;-0.1355
1823.5305;-0.2658;-0.16174
1823.7472;-0.25806;-0.17504
1823.9639;-0.237;-0.19219
1824.1806;-0.18914;-0.16749
1824.3973;-0.13156;-0.14137
1824.614;-0.06784;-0.16195
1824.8307;-0.00742;-0.1916
1825.0474;0.03598;-0.21854
1825.2641;0.09316;-0.24664
1825.4808;0.15534;-0.23259
1825.6975;0.22662;-0.1602
1825.9142;0.2691;-0.09574
1826.1309;0.29301;-0.04145
1826.3476;0.2958;0.00196
1826.5643;0.30396;0.01496
1826.781;0.2923;0.00513
1826.9977;0.25729;-0.00326
1827.2144;0.1911;0.00601
1827.4311;0.10454;0.05773
1827.6478;0.02333;0.11538
1827.8645;-0.06413;0.17902
1828.0812;-0.14769;0.21112
1828.2979;-0.23306;0.20746
1828.5146;-0.29981;0.17246
1828.7313;-0.34362;0.1314
1828.948;-0.35974;0.11025
1829.1647;-0.35046;0.09956
1829.3814;-0.33096;0.12479
1829.5981;-0.29025;0.1783
1829.8148;-0.23201;0.1815
1830.0315;-0.14994;0.15681
1830.2482;-0.06801;0.12579
1830.4649;0.01706;0.03299
1830.6816;0.09976;-0.04095
1830.8983;0.1761;-0.05059
1831.115;0.2405;-0.06541
1831.3317;0.29798;-0.05699
1831.5484;0.33501;-0.03074
1831.7651;0.3524;-0.04065
1831.9818;0.34471;-0.09445
1832.1985;0.3225;-0.15159
1832.4152;0.27982;-0.20772
1832.6319;0.2313;-0.24839
1832.8486;0.16705;-0.24335
1833.0653;0.08793;-0.1862
1833.282;-0.00117;-0.13131
1833.4987;-0.09442;-0.11544
1833.7154;-0.17004;-0.10869
1833.9321;-0.23531;-0.13588
1834.1488;-0.28775;-0.1795
1834.3655;-0.3355;-0.17079
1834.5822;-0.36158;-0.12442
1834.7989;-0.36697;-0.05853
1835.0156;-0.33895;0.00994
1835.2323;-0.28105;0.07733
1835.449;-0.21238;0.11019
1835.6657;-0.14469;0.10464
1835.8824;-0.07786;0.10456
1836.0991;-0.00006595;0.10531
1836.3158;0.09009;0.11432
1836.5325;0.17675;0.15207
1836.7492;0.24205;0.20654
1836.9659;0.27307;0.23913
1837.1826;0.28596;0.24657
1837.3993;0.29447;0.23563
1837.616;0.3003;0.19957
1837.8327;0.28851;0.13642
1838.0494;0.24922;0.08847
1838.2661;0.18936;0.07267
1838.4828;0.12087;0.0626
1838.6995;0.06046;0.0674
1838.9162;-0.00115;0.075
1839.1329;-0.05981;0.05442
1839.3496;-0.12714;-0.00108
1839.5663;-0.17975;-0.05717
1839.783;-0.21733;-0.10498
1839.9997;-0.23845;-0.14572
1840.2164;-0.24531;-0.14713
1840.4331;-0.23843;-0.12935
1840.6498;-0.2174;-0.11832
1840.8665;-0.19565;-0.11155
1841.0832;-0.15563;-0.11101
1841.2999;-0.10787;-0.12127
1841.5166;-0.0514;-0.15461
1841.7333;-0.0001062;-0.17184
1841.95;0.04455;-0.15853
1842.1667;0.09053;-0.1407
1842.3834;0.12324;-0.0926
1842.6001;0.16052;-0.05013
1842.8168;0.18419;-0.02985
1843.0335;0.19987;-0.02163
1843.2502;0.19919;-0.01946
1843.4669;0.19107;-0.01505
1843.6836;0.18029;-0.0097
1843.9003;0.15375;0.01247
1844.117;0.12423;0.04804
1844.3337;0.06667;0.08448
1844.5504;0.01015;0.11377
1844.7671;-0.05083;0.13212
1844.9838;-0.09932;0.13432
1845.2005;-0.14484;0.13238
1845.4172;-0.18415;0.13285
1845.6339;-0.19752;0.12652
1845.8506;-0.20448;0.12537
1846.0673;-0.18472;0.12932
1846.284;-0.1704;0.13925
1846.5007;-0.13803;0.14607
1846.7174;-0.10509;0.12898
1846.9341;-0.07182;0.12197
1847.1508;-0.03885;0.08729
1847.3675;-0.01108;0.04326
1847.5842;0.02036;0.03192
1847.8009;0.04427;0.00655
1848.0176;0.08442;-0.01604
1848.2343;0.11307;-0.01492
1848.451;0.13819;-0.02506
1848.6677;0.15495;-0.04137
1848.8844;0.17844;-0.061
1849.1011;0.20187;-0.07026
1849.3178;0.20793;-0.09889
1849.5345;0.20963;-0.12258
1849.7512;0.1863;-0.10997
1849.9679;0.15157;-0.10227
1850.1846;0.10396;-0.10863
1850.4013;0.04925;-0.10765
1850.618;-0.00633;-0.12214
1850.8347;-0.06175;-0.14287
1851.0514;-0.1119;-0.13492
1851.2681;-0.16094;-0.12511
1851.4848;-0.20202;-0.12384
1851.7015;-0.24791;-0.11273
1851.9182;-0.26198;-0.09365
1852.1349;-0.25014;-0.06783
1852.3516;-0.23886;-0.04972
1852.5683;-0.23504;-0.03967
1852.785;-0.21752;-0.02479
1853.0017;-0.17603;-0.01467
1853.2184;-0.11462;-0.00118
1853.4351;-0.03599;0.03062
1853.6518;0.04285;0.06553
1853.8685;0.10069;0.09843
1854.0852;0.14429;0.11461
1854.3019;0.18681;0.12171
1854.5186;0.23878;0.11152
1854.7353;0.30013;0.10206
1854.952;0.31211;0.09956
1855.1687;0.2808;0.11822
1855.3854;0.22401;0.1376
1855.6021;0.19405;0.13956
1855.8188;0.16547;0.14165
1856.0355;0.14184;0.1174
1856.2522;0.07307;0.06849
1856.4689;-0.02273;0.03937
1856.6856;-0.11406;0.02137
1856.9023;-0.16451;-0.00377
1857.119;-0.17742;-0.01543
1857.3357;-0.19912;-0.00893
1857.5524;-0.23316;-0.02408
1857.7691;-0.28152;-0.05845
1857.9858;-0.29808;-0.07862
1858.2025;-0.27279;-0.10144
1858.4192;-0.19844;-0.13587
1858.6359;-0.12795;-0.1321
1858.8526;-0.08561;-0.11653
1859.0693;-0.0618;-0.12274
1859.286;-0.01904;-0.11332
1859.5027;0.06628;-0.09764
1859.7194;0.16558;-0.10412
1859.9361;0.2338;-0.10548
1860.1528;0.23676;-0.08794
1860.3695;0.2195;-0.08189
1860.5862;0.21192;-0.06661
1860.8029;0.23447;-0.04401
1861.0196;0.25807;-0.02807
1861.2363;0.22753;-0.01167
1861.453;0.1424;0.00556
1861.6697;0.04684;0.01737
1861.8864;-0.00611;0.02659
1862.1031;-0.02824;0.03778
1862.3198;-0.04726;0.05453
1862.5365;-0.11425;0.07426
1862.7532;-0.19531;0.0988
1862.9699;-0.2497;0.11508
1863.1866;-0.24225;0.12904
1863.4033;-0.19855;0.13977
1863.62;-0.16948;0.13907
1863.8367;-0.17306;0.13088
1864.0534;-0.18356;0.12293
1864.2701;-0.14615;0.12142
1864.4868;-0.07291;0.11534
1864.7035;0.01385;0.11463
1864.9202;0.06319;0.1067
1865.1369;0.08311;0.08398
1865.3536;0.09204;0.05193
1865.5703;0.1315;0.02432
1865.787;0.18515;0.0006785
1866.0037;0.21932;-0.0208
1866.2204;0.21596;-0.03506
1866.4371;0.18395;-0.04455
1866.6538;0.15511;-0.06007
1866.8705;0.13392;-0.08208
1867.0872;0.12024;-0.09561
1867.3039;0.08425;-0.10996
1867.5206;0.0301;-0.12731
1867.7373;-0.03945;-0.13054
1867.954;-0.10045;-0.13654
1868.1707;-0.13391;-0.13804
1868.3874;-0.14688;-0.13419
1868.6041;-0.15422;-0.11748
1868.8208;-0.17265;-0.10924
1869.0375;-0.18954;-0.10348
1869.2542;-0.19405;-0.08534
1869.4709;-0.17043;-0.072
1869.6876;-0.12457;-0.05759
1869.9043;-0.08148;-0.0315
1870.121;-0.05352;-0.00321
1870.3377;-0.03688;0.01463
1870.5544;0.00312;0.04345
1870.7711;0.05781;0.06969
1870.9878;0.11493;0.08381
1871.2045;0.14442;0.09936
1871.4212;0.15224;0.11438
1871.6379;0.14595;0.12292
1871.8546;0.14087;0.11714
1872.0713;0.15049;0.11549
1872.288;0.15597;0.11215
1872.5047;0.13977;0.10701
1872.7214;0.09915;0.1153
1872.9381;0.05571;0.11285
1873.1548;0.02675;0.10177
1873.3715;0.01018;0.08875
1873.5882;-0.00471;0.07113
1873.8049;-0.03771;0.05611
1874.0216;-0.07777;0.04751
1874.2383;-0.11225;0.04056
1874.455;-0.12425;0.04078
1874.6717;-0.11883;0.04301
1874.8884;-0.1144;0.03925
1875.1051;-0.12583;0.02859
1875.3218;-0.15045;0.0017
1875.5385;-0.16312;-0.03125
1875.7552;-0.14833;-0.06879
1875.9719;-0.11427;-0.09094
1876.1886;-0.07716;-0.10684
1876.4053;-0.05018;-0.11739
1876.622;-0.02343;-0.13154
1876.8387;0.01834;-0.14381
1877.0554;0.08393;-0.15357
1877.2721;0.14946;-0.164
1877.4888;0.19778;-0.17417
1877.7055;0.22762;-0.18556
1877.9222;0.23512;-0.18683
1878.1389;0.23257;-0.17291
1878.3556;0.23288;-0.12928
1878.5723;0.22807;-0.08166
1878.789;0.2055;-0.04496
1879.0057;0.14659;-0.00243
1879.2224;0.06915;0.02709
1879.4391;-0.00819;0.04551
1879.6558;-0.07608;0.06434
1879.8725;-0.14604;0.08594
1880.0892;-0.21682;0.11298
1880.3059;-0.27648;0.14852
1880.5226;-0.32564;0.18158
1880.7393;-0.34472;0.19003
1880.956;-0.32953;0.18023
1881.1727;-0.28528;0.16171
1881.3894;-0.24252;0.15383
1881.6061;-0.18728;0.14528
1881.8228;-0.11093;0.13738
1882.0395;-0.02431;0.12983
1882.2562;0.06568;0.11128
1882.4729;0.13349;0.0974
1882.6896;0.19837;0.09712
1882.9063;0.25722;0.07776
1883.123;0.29727;0.03903
1883.3397;0.29972;0.00352
1883.5564;0.28654;-0.01925
1883.7731;0.25885;-0.03554
1883.9898;0.22826;-0.06316
1884.2065;0.19697;-0.08451
1884.4232;0.14464;-0.11162
1884.6399;0.07554;-0.13879
1884.8566;0.00528;-0.14158
1885.0733;-0.05042;-0.15011
1885.29;-0.08609;-0.16717
1885.5067;-0.11905;-0.16714
1885.7234;-0.17098;-0.15243
1885.9401;-0.2302;-0.13933
1886.1568;-0.26541;-0.108
1886.3735;-0.26202;-0.08154
1886.5902;-0.24689;-0.0764
1886.8069;-0.22811;-0.07028
1887.0236;-0.2085;-0.05842
1887.2403;-0.1801;-0.03593
1887.457;-0.1376;-0.02446
1887.6737;-0.07349;0.00735
1887.8904;0.01906;0.0524
1888.1071;0.10623;0.08589
1888.3238;0.16701;0.10148
1888.5405;0.19776;0.09209
1888.7572;0.23673;0.08681
1888.9739;0.27592;0.07116
1889.1906;0.30563;0.08524
1889.4073;0.29735;0.09913
1889.624;0.24366;0.10719
1889.8407;0.17981;0.11718
1890.0574;0.11374;0.11707
1890.2741;0.06236;0.10001
1890.4908;0.00286;0.05206
1890.7075;-0.05488;0.02842
1890.9242;-0.12566;0.02266
1891.1409;-0.1888;0.00584
1891.3576;-0.22407;0.01698
1891.5743;-0.22578;0.0323
1891.791;-0.20953;0.02007
1892.0077;-0.21693;-0.00134
1892.2244;-0.21196;-0.01957
1892.4411;-0.20632;-0.0559
1892.6578;-0.16223;-0.09904
